,col_name,feature_importance_vals
10100,UBA3,5.536840321128923e-06
9178,SYMPK,5.535139619183838e-06
3575,GATAD2A,5.533518231064345e-06
2131,CRTC3,5.530507314223707e-06
9211,TACO1,5.53022396800884e-06
8226,SEC31A,5.524799083023168e-06
5982,NDUFB5,5.521992170980201e-06
551,ARHGAP20,5.521571920233179e-06
102,ACOT2,5.520599780121179e-06
10496,WSB1,5.51703237575098e-06
4210,HSBP1,5.515615937121346e-06
8506,SLC22A5,5.514814745529643e-06
733,ATP13A1,5.511380375196222e-06
5370,ME1,5.5077982509716275e-06
4744,KIF13B,5.50592753351718e-06
6182,NR1D2,5.505291794900301e-06
5033,LONP2,5.497355435702699e-06
959,BMP2,5.4952790793987125e-06
7580,RASSF1,5.494543570705445e-06
7688,REV1,5.4905152170411275e-06
6946,PNPT1,5.49049027578523e-06
4119,HK2,5.488258013659657e-06
208,ADSSL1,5.483905865684318e-06
9269,TBC1D1,5.477074283314428e-06
757,ATP5J,5.475956757768822e-06
9754,TNRC6B,5.473901153644297e-06
9753,TNRC6A,5.470817226597232e-06
7389,PUS7,5.47074759286768e-06
1600,CD8A,5.470371474941133e-06
1496,CCL2,5.470054640587508e-06
4904,LDHA,5.461700709365511e-06
4111,HIST2H2BF,5.458976105260788e-06
3835,GPT2,5.457653367758352e-06
8328,SF3B5,5.456303836222258e-06
9887,TRIM4,5.45541097596815e-06
8685,SMAD5,5.4544841198925005e-06
4758,KIF2A,5.451215185982615e-06
3880,GSTK1,5.4500554999738534e-06
673,ASH2L,5.449948282284746e-06
5971,NDUFAB1,5.447917916967526e-06
9449,THOC7,5.447717138971588e-06
3044,EXT2,5.4421045458770304e-06
4,AACS,5.438988240454771e-06
121,ACSM3,5.432226241046496e-06
5382,MED13L,5.431838928187788e-06
8079,S100B,5.427712164545867e-06
3384,FLCN,5.422167427049374e-06
5377,MECR,5.42123152867519e-06
875,BBS2,5.41991206480711e-06
1727,CEP164,5.417150265265911e-06
71,ACAA2,5.412472763556873e-06
7018,POP5,5.412349362575133e-06
7859,RNMT,5.412286714469412e-06
2808,EIF2B1,5.4089006419224884e-06
8253,SEMA4C,5.404246634974288e-06
8219,SEC23A,5.400114254537305e-06
10114,UBE2B,5.3996624079908005e-06
2191,CTNND1,5.396379470363071e-06
5336,MCAT,5.374622836685515e-06
4960,LIN9,5.373724003950778e-06
9924,TRNT1,5.3729392892985465e-06
1580,CD48,5.367568038694426e-06
7770,RIPK2,5.365482990144371e-06
7149,PREB,5.365071626155345e-06
6738,PI4K2B,5.364597885368574e-06
3526,GABARAPL2,5.358410169920856e-06
10236,UQCRFS1,5.355488763296552e-06
134,ACTR1B,5.354980250488622e-06
9154,SURF1,5.354555679231837e-06
5419,MEN1,5.353344072997693e-06
790,ATR,5.342913354302079e-06
8931,SPRY1,5.340401435584606e-06
2694,DYNC2H1,5.339721214518807e-06
558,ARHGAP29,5.337267210974844e-06
2370,DDOST,5.333350316979372e-06
6759,PIGM,5.332128296668788e-06
275,AKAP13,5.330803119054992e-06
5477,MGLL,5.329753734446723e-06
7814,RNF144B,5.325410031278777e-06
452,AP1G2,5.324748630764786e-06
5195,MAGED1,5.323640725626214e-06
10530,XRCC4,5.317837795814756e-06
7516,RAI1,5.317163954670762e-06
7091,PPP1R3C,5.315161801123535e-06
7084,PPP1R15A,5.312856752971184e-06
653,ARV1,5.3057275680638095e-06
9012,ST3GAL3,5.301048438627598e-06
4286,IDH3A,5.300829264625734e-06
5922,NCF4,5.298611976802302e-06
1651,CDK1,5.293692086259473e-06
3766,GORASP2,5.29349346195956e-06
2082,CPSF3,5.2904315171832e-06
9095,STRAP,5.2898199415042116e-06
3162,FAM21C,5.276983230671879e-06
785,ATP9A,5.274333043019215e-06
4140,HMGB1,5.268828513954177e-06
8841,SOCS4,5.267763264089791e-06
7803,RNF126,5.261676839556191e-06
2516,DLG4,5.2570516292388826e-06
4669,KDM6A,5.252895577110796e-06
10208,ULK2,5.251499505421774e-06
3482,FUCA1,5.251251665109399e-06
5045,LPCAT1,5.246949152505086e-06
556,ARHGAP26,5.244873950288182e-06
4486,IRF2,5.241881888676034e-06
2353,DCTN5,5.236537852718689e-06
8361,SGPL1,5.2317759550297035e-06
6974,POLH,5.227572075210236e-06
856,BAK1,5.225135271514657e-06
4173,HNRNPM,5.21140362621007e-06
8082,S1PR2,5.2113452902552e-06
2964,ERG,5.206999568052595e-06
6310,OAS3,5.202647583010171e-06
6158,NOTCH3,5.18650770697622e-06
3045,EXTL2,5.183897567644198e-06
7597,RBBP7,5.183075651187936e-06
6237,NTN1,5.180491035337533e-06
153,ADAM15,5.1781866252243755e-06
8224,SEC24C,5.172680530539909e-06
6121,NMNAT3,5.172617999404084e-06
6629,PELI1,5.167484298295423e-06
569,ARHGDIB,5.164019265098301e-06
4845,L2HGDH,5.160500725216625e-06
577,ARHGEF18,5.157428508060737e-06
10525,XPOT,5.149386573294761e-06
4957,LIN52,5.148013135534659e-06
4163,HNRNPA3,5.147185559933448e-06
8802,SNRPF,5.1454958980529525e-06
8958,SRF,5.143600138211537e-06
10233,UQCRB,5.1306165266632536e-06
6408,PABPC4,5.121787275350278e-06
10315,VAMP5,5.114693039669322e-06
5482,MGST2,5.112220878800144e-06
4216,HSD17B12,5.11165356267786e-06
7078,PPP1R12B,5.111355641509783e-06
1584,CD55,5.107303209958131e-06
1586,CD59,5.103721591522751e-06
4118,HK1,5.098527798635955e-06
6760,PIGN,5.094281963161725e-06
4266,IARS,5.0904523916846995e-06
5038,LOXL1,5.087559180800155e-06
32,ABCC10,5.0826688801126785e-06
119,ACSL4,5.077715188649135e-06
9108,STX17,5.077520944496427e-06
2815,EIF2S3,5.0764852437405e-06
9073,STK3,5.072569270936356e-06
2814,EIF2S2,5.0713872585851105e-06
8565,SLC2A8,5.065218338109809e-06
9755,TNRC6C,5.056479276915455e-06
652,ARSK,5.0505840496620854e-06
9304,TBK1,5.048148378018224e-06
206,ADSL,5.0477269703299915e-06
151,ADAM10,5.043457342697348e-06
872,BBS1,5.040393283742071e-06
8484,SLC16A3,5.040228716223484e-06
2837,EIF4G1,5.020678556236865e-06
10256,USP15,5.018304609003202e-06
1008,BSG,5.018090556009069e-06
10498,WTAP,5.015331407461824e-06
6567,PDE3A,5.01448908680074e-06
323,ALG3,5.0131940392580314e-06
2031,COPS8,5.0117791817482475e-06
207,ADSS,5.007834252674242e-06
9548,TMED7-TICAM2,5.006894513884893e-06
3269,FBXO25,5.003470999264382e-06
2669,DUSP10,4.9996769238037386e-06
3742,GNPDA1,4.9988854288589395e-06
6745,PIAS3,4.998372442562763e-06
8016,RRN3,4.9944825611611615e-06
8218,SEC22C,4.992355961212032e-06
2693,DYNC1LI2,4.990964689218694e-06
3541,GALM,4.987639781676242e-06
2087,CPT1A,4.986075893211359e-06
9856,TRAPPC5,4.9834635906219975e-06
3748,GNS,4.983389171870228e-06
9482,TIMM8A,4.983379586956169e-06
5043,LPAR2,4.968242555328026e-06
1690,CDS1,4.966108081041818e-06
8163,SCMH1,4.954481065383858e-06
10560,YOD1,4.94700424925353e-06
4280,ID2,4.944417544854136e-06
8437,SIPA1L2,4.935515042785272e-06
7520,RALB,4.935426115956978e-06
3063,FADD,4.934242916148762e-06
7560,RARG,4.9302630817311845e-06
1755,CFLAR,4.920842156098414e-06
6967,POLDIP3,4.914898931696909e-06
4308,IFIH1,4.911801516660913e-06
10490,WNT5A,4.906112589472181e-06
7188,PRKD2,4.898789559494896e-06
2682,DUSP6,4.8951434846818875e-06
1378,CASP6,4.891067186743378e-06
1524,CCNT1,4.89055013061555e-06
4630,KCNMB3,4.887958872337514e-06
122,ACSS1,4.886359915664466e-06
8359,SGMS2,4.882140953190643e-06
7987,RPS6KA3,4.880906624293857e-06
4021,HERC2,4.879878461043592e-06
4864,LAMP1,4.8736139373062315e-06
1952,CNOT4,4.870770630929564e-06
9885,TRIM37,4.870489591197906e-06
9010,ST3GAL1,4.8691209254564805e-06
1301,CACNA1D,4.868505926225453e-06
6478,PARP4,4.8673554218225945e-06
6903,PLRG1,4.864339339389217e-06
2668,DUSP1,4.863505582607653e-06
9820,TPRKB,4.862831452958114e-06
8662,SLC9A9,4.862786150256354e-06
2330,DCAF7,4.8575160324919425e-06
6769,PIGW,4.8473574658749805e-06
3877,GSS,4.843538153029506e-06
9094,STRADB,4.843364060528407e-06
3897,GTF2H1,4.8381652277385e-06
7509,RAD51AP1,4.833634778560298e-06
2151,CSNK1A1,4.830278293282547e-06
2259,CYBA,4.828009875049807e-06
103,ACOT7,4.8279811687406825e-06
3916,GUCY1A2,4.827693691935928e-06
3450,FPGT,4.8273709636166454e-06
8069,S100A10,4.826780408524638e-06
563,ARHGAP4,4.824853011101779e-06
4554,ITPKC,4.822802820692883e-06
4660,KDM3A,4.818863893764667e-06
2307,DARS,4.817678846471893e-06
3876,GSR,4.8157974820110916e-06
9422,TGOLN2,4.809236522782192e-06
3036,EXOSC3,4.805407723863252e-06
7386,PUS1,4.80114992718392e-06
7255,PSENEN,4.795713248247816e-06
2742,EDEM1,4.779121257307668e-06
4279,ID1,4.774989930157202e-06
6978,POLM,4.774482211134822e-06
783,ATP8B2,4.77378863752602e-06
547,ARHGAP15,4.765987873846565e-06
7951,RPP30,4.763807447320053e-06
10574,YWHAQ,4.762712112638977e-06
4598,KARS,4.757055701996539e-06
4244,HSPB8,4.756079760761021e-06
3475,FTL,4.755939100703061e-06
4292,IDUA,4.752658922823317e-06
9118,STX8,4.745322049669854e-06
2897,ENOPH1,4.745116594652752e-06
8341,SFTPA1,4.738258323300215e-06
3629,GFPT1,4.735391578455287e-06
2066,CPA3,4.735311154855883e-06
131,ACTN4,4.72683982108125e-06
2499,DIS3,4.724599651950712e-06
2614,DPH1,4.72070629090177e-06
5042,LPAR1,4.720509847732347e-06
6200,NRBP1,4.716238035922078e-06
548,ARHGAP17,4.713572576520164e-06
7017,POP4,4.7075579522343626e-06
4670,KDM6B,4.707047128796113e-06
237,AGPAT4,4.705626887176077e-06
3661,GJA1,4.698731062929413e-06
6244,NUBPL,4.696690706068169e-06
3981,HDAC10,4.694928845175092e-06
8687,SMAD7,4.6920811914656746e-06
9185,SYNJ2,4.690531679029365e-06
8332,SFN,4.6865529752765795e-06
1738,CEP72,4.678914948559491e-06
6574,PDE6D,4.673364049796629e-06
4435,INPP5K,4.673084506871069e-06
5394,MED25,4.671999053366212e-06
742,ATP2B1,4.671842077989925e-06
7220,PRPF8,4.666701169122088e-06
157,ADAM8,4.663799999581587e-06
8573,SLC31A1,4.663033874866423e-06
2915,EPAS1,4.660733719924055e-06
9667,TMEM55B,4.660295719706762e-06
8869,SP3,4.652545858072279e-06
3640,GGT5,4.651072130621095e-06
535,ARFGEF1,4.642881437543468e-06
5831,MYO9B,4.641635462504085e-06
150,ADAL,4.640568120105006e-06
8113,SARS,4.638780023514554e-06
1691,CDS2,4.638458812477299e-06
543,ARHGAP10,4.637770633254289e-06
1541,CCT6A,4.635051037218738e-06
10098,UBA1,4.634016214311032e-06
3872,GSK3B,4.625851957604445e-06
6753,PIGC,4.62560182638956e-06
9025,ST8SIA4,4.620289287160517e-06
5175,LZTFL1,4.617202535410587e-06
199,ADPGK,4.617116411090946e-06
1953,CNOT6,4.61648652477519e-06
2134,CRYAB,4.615036876707151e-06
879,BBS9,4.605378676103555e-06
786,ATP9B,4.585108437009485e-06
2260,CYBB,4.582809506520774e-06
7950,RPP25,4.580573296869134e-06
6916,PLXNB2,4.58000124135848e-06
8355,SGK1,4.577948048209648e-06
8653,SLC7A8,4.575345101624879e-06
6756,PIGH,4.572112770668141e-06
7406,PYCARD,4.570709520680138e-06
1980,COL14A1,4.56638328606856e-06
1609,CDC14A,4.565419025764478e-06
6266,NUDT5,4.564018633874849e-06
9859,TRAPPC9,4.562033059721889e-06
6549,PCYT1A,4.561501689177742e-06
7798,RNF115,4.5608600428741316e-06
5349,MCM5,4.559676147272066e-06
7611,RBM22,4.556794992128542e-06
6645,PEX13,4.555450592692322e-06
5385,MED16,4.553869524287917e-06
9013,ST3GAL4,4.5536691272966085e-06
10069,TXN,4.552445109199474e-06
7686,REST,4.5444625661045664e-06
5037,LOX,4.544046834926344e-06
3569,GAS6,4.542721653763784e-06
3012,EVC,4.541908060782764e-06
5871,NANS,4.540441174188947e-06
4429,INPP4B,4.538487834027959e-06
4879,LARS,4.5370686895269e-06
1498,CCL21,4.536849195053022e-06
2258,CYB5RL,4.524554781784382e-06
510,APP,4.516450750931874e-06
3930,GYS1,4.515383499568661e-06
4515,ITCH,4.509304566459529e-06
4477,IQSEC1,4.50892287332271e-06
3710,GMIP,4.503801634774946e-06
1811,CHPF2,4.4997312938969226e-06
1731,CEP290,4.490097685032442e-06
6578,PDE9A,4.489690485725689e-06
3331,FGD2,4.489666908681099e-06
34,ABCC4,4.489405094573099e-06
8926,SPPL2B,4.486128019629212e-06
4206,HS3ST1,4.484242324555619e-06
210,AEBP2,4.482114434800622e-06
9868,TRIM11,4.482061238338002e-06
3677,GLI3,4.480653045493619e-06
4180,HOMER3,4.4793892643523435e-06
1547,CD151,4.479019883026817e-06
9266,TAX1BP1,4.478846582357276e-06
8833,SNX6,4.471649903615875e-06
3954,HARS,4.4706652759557e-06
3501,FXYD6,4.46857018276275e-06
8324,SF3B1,4.467882392698532e-06
8323,SF3A3,4.460548523337155e-06
9392,TFB1M,4.459194301522127e-06
7329,PTGS2,4.457859502671618e-06
4494,IRF8,4.4559372212277665e-06
2203,CTSO,4.454555698338516e-06
3667,GK3P,4.4533627291825765e-06
2564,DNAJC24,4.4525276027154516e-06
7608,RBM17,4.4518077497894656e-06
4455,IP6K1,4.446328751857191e-06
8961,SRGAP2,4.445975375677591e-06
9401,TFG,4.44417444100099e-06
740,ATP2A2,4.4414961655329185e-06
4482,IRAK3,4.438665406835386e-06
2507,DLAT,4.436063338230357e-06
7143,PRDX1,4.427146541056222e-06
648,ARSB,4.426745759207488e-06
6766,PIGT,4.418236016061445e-06
8258,SEMA6D,4.4050355569424935e-06
302,ALDH1A3,4.39878264639012e-06
1349,CAPNS1,4.398070368092878e-06
7060,PPIP5K1,4.39665622112583e-06
4424,INO80C,4.393684417918892e-06
531,ARF6,4.389854642203958e-06
5754,MTMR4,4.38730400855565e-06
3888,GSTZ1,4.387063511975734e-06
7217,PRPF40B,4.385674339938502e-06
4166,HNRNPD,4.38446965925338e-06
7157,PRF1,4.378408470335088e-06
2211,CUL2,4.376948049306533e-06
2390,DDX3X,4.371552537262547e-06
6913,PLXNA2,4.369378589033848e-06
8686,SMAD6,4.366853264715386e-06
878,BBS7,4.364701843964433e-06
1821,CHST15,4.354926642399995e-06
5803,MYH10,4.353127898640926e-06
2593,DOCK2,4.351348400970341e-06
7053,PPIF,4.350564420658262e-06
4285,IDH2,4.3501384436257675e-06
9364,TEAD4,4.344333778501135e-06
3882,GSTM3,4.3395280945341265e-06
7106,PPP2R3C,4.3314466034817e-06
9383,TET3,4.328009101142086e-06
8083,S1PR3,4.326268455212556e-06
5557,MMP7,4.326240883974956e-06
7006,POLRMT,4.325370594131346e-06
3118,FAM13A,4.325143119688645e-06
639,ARPC5L,4.31949257648949e-06
4253,HTRA1,4.316093746963973e-06
6977,POLL,4.3136862525618475e-06
647,ARSA,4.294483326652618e-06
6064,NFYC,4.282561281216274e-06
746,ATP5A1,4.27983182016935e-06
7173,PRKAR1A,4.276138588684611e-06
3582,GBA2,4.271124554587293e-06
7852,RNF6,4.270633842193497e-06
3535,GAK,4.268032567831772e-06
2159,CSPG4,4.266210683663456e-06
7790,RND1,4.263419281758347e-06
6765,PIGS,4.262733075714838e-06
10237,UQCRH,4.2619578162991995e-06
629,ARNT,4.258982611450899e-06
382,ANK2,4.257600728917711e-06
8945,SPTLC3,4.254012906142404e-06
10298,UTP14A,4.249967864255167e-06
2256,CYB5R3,4.248785189738727e-06
9453,THRB,4.247465529748896e-06
3631,GGA1,4.246563606959451e-06
8155,SCD5,4.2449519168191305e-06
1730,CEP250,4.24007357345055e-06
9168,SVIP,4.237972826086452e-06
8436,SIPA1L1,4.2363309839507e-06
1950,CNOT2,4.235236447038313e-06
8455,SKIL,4.233947142805706e-06
5804,MYH11,4.233927385891653e-06
7212,PRPF38A,4.2331837574986015e-06
5298,MARK3,4.2327131193240155e-06
2839,EIF4G3,4.231194548680424e-06
8469,SLC11A2,4.228846244155657e-06
489,APIP,4.2272500700426884e-06
707,ATG16L2,4.227025150643344e-06
3558,GAPDH,4.2217319018194715e-06
6576,PDE8A,4.220791143493531e-06
3703,GM2A,4.219859047110547e-06
6700,PHC3,4.219492559251683e-06
7210,PRPF3,4.218802577982982e-06
2449,DGKA,4.21288564736572e-06
8717,SMG6,4.209546266709962e-06
7767,RIOK2,4.207236667128292e-06
1825,CHSY1,4.205597119867941e-06
580,ARHGEF3,4.1998032852507395e-06
9860,TRDMT1,4.1961162183340026e-06
1409,CBX8,4.19596104022774e-06
3744,GNPNAT1,4.195934531406533e-06
7040,PPCDC,4.195659562070771e-06
9409,TGFA,4.1951998317092995e-06
22,ABCA3,4.1949101494360455e-06
4925,LFNG,4.190751858984115e-06
319,ALG12,4.190418583177164e-06
3692,GLS2,4.189850547329745e-06
3896,GTF2F2,4.189617477506474e-06
8624,SLC43A2,4.186940518680925e-06
7323,PTGES3,4.186484055697275e-06
1632,CDC6,4.184620314371903e-06
5392,MED23,4.183219947042114e-06
3600,GCLM,4.173251344674611e-06
9484,TIMM9,4.167583269153708e-06
755,ATP5H,4.166483864327557e-06
1499,CCL22,4.166340656844078e-06
6484,PARVB,4.165518846941897e-06
5232,MAOB,4.1580330553040535e-06
10198,UGGT2,4.154835948738239e-06
8650,SLC7A5,4.151789599186136e-06
9479,TIMM22,4.151786288712873e-06
3239,FBF1,4.151033395751223e-06
575,ARHGEF16,4.151020949433742e-06
6028,NEU3,4.139191426335906e-06
824,B3GAT3,4.137749121747805e-06
17,ABCA1,4.1361942512927125e-06
5363,MDH1,4.132910630698479e-06
4388,IL4I1,4.127830377721208e-06
8660,SLC9A7,4.126325406216525e-06
7989,RPS6KA5,4.124294893603775e-06
4313,IFITM1,4.1238501291665295e-06
1908,CLP1,4.123542868119155e-06
6696,PHB,4.122565044164015e-06
3344,FGFR3,4.121168341615526e-06
8175,SCRIB,4.1206282295510515e-06
10225,UPF1,4.1206153651748205e-06
7833,RNF213,4.119484595440562e-06
3348,FGR,4.1186753660937825e-06
1951,CNOT3,4.1157477262418685e-06
6115,NME2,4.11408931318883e-06
1360,CARD6,4.11353065722973e-06
4315,IFITM3,4.113347536429156e-06
2567,DNAJC3,4.111049350705378e-06
2840,EIF4H,4.110373259672647e-06
3436,FOXM1,4.1077351407527485e-06
6570,PDE4B,4.104107588565907e-06
2832,EIF4E2,4.103265049529079e-06
567,ARHGAP9,4.102902186037687e-06
1308,CAD,4.102560079825952e-06
36,ABCC6,4.095949109866454e-06
2595,DOCK5,4.0911720998720446e-06
8615,SLC39A6,4.09053323071232e-06
10394,VTI1B,4.084650082019765e-06
5201,MAGI3,4.082648829331412e-06
7481,RAB7A,4.077048505094152e-06
5300,MARS,4.073285351488756e-06
6358,OSBP,4.072601220183303e-06
23,ABCA5,4.071918000220648e-06
6230,NT5C2,4.071736267400402e-06
6626,PECR,4.069985557696699e-06
9438,THBS3,4.068928841915155e-06
2081,CPSF2,4.066636419680209e-06
8217,SEC22B,4.065806731543212e-06
6768,PIGV,4.065531223455073e-06
8947,SQLE,4.064829605655317e-06
4458,IPMK,4.0610416172844805e-06
9883,TRIM33,4.057990620762388e-06
6792,PINK1,4.054677962436961e-06
6655,PFAS,4.0515703255131e-06
1346,CAPN5,4.050709006100726e-06
5052,LPIN1,4.044929192512306e-06
4309,IFIT1,4.044866350449128e-06
4364,IL10RA,4.0411987367423744e-06
4076,HIST1H2AL,4.041029028857023e-06
744,ATP2C1,4.033955850000727e-06
5753,MTMR3,4.033385175040449e-06
3656,GINS2,4.031349211758722e-06
129,ACTL6A,4.028148157472126e-06
8378,SH3BP2,4.025775815559467e-06
6193,NR4A1,4.021591162429471e-06
5383,MED14,4.019551202980245e-06
5805,MYH14,4.016231916828325e-06
7502,RAD1,4.014445965393721e-06
2450,DGKD,4.012911227064136e-06
705,ATG12,4.010793389873048e-06
7893,RPIA,4.010290506975331e-06
10061,TUSC3,4.000442953337842e-06
4179,HOMER2,3.9962690989953515e-06
871,BBC3,3.995123882478862e-06
2092,CR1,3.993538850749063e-06
4560,ITSN1,3.991754527331837e-06
10531,XRCC5,3.989281511051191e-06
594,ARID5B,3.983571707945652e-06
6118,NME7,3.974792346956387e-06
4066,HIST1H1C,3.969137177233069e-06
9390,TFAP2C,3.967159363641533e-06
9480,TIMM44,3.963842723229651e-06
5048,LPCAT4,3.959726237759206e-06
2757,EEF2,3.9593313316189395e-06
5515,MKKS,3.95477331763389e-06
4469,IQCB1,3.95401308738249e-06
10277,USP39,3.948115381387123e-06
8967,SRP19,3.946511794284701e-06
1355,CAPZA2,3.93932324929253e-06
6397,P2RY2,3.938122140294371e-06
8792,SNRNP70,3.933066019893379e-06
760,ATP5O,3.926851100398101e-06
9017,ST6GAL1,3.919441555227516e-06
5657,MRPL48,3.917421719928499e-06
8322,SF3A2,3.914454798853867e-06
1648,CDH5,3.909287542733444e-06
756,ATP5I,3.900535373685826e-06
5216,MAN1A1,3.8994920868340445e-06
9109,STX18,3.8947033554738766e-06
3442,FOXO4,3.890208326099517e-06
6450,PAPOLG,3.88797021080642e-06
610,ARL6,3.874679896876697e-06
8723,SMPD1,3.874022356218877e-06
8724,SMPD2,3.870570911483735e-06
6169,NPL,3.868816336466835e-06
7185,PRKCSH,3.86839862936374e-06
70,ACAA1,3.859796929143263e-06
1887,CLEC7A,3.850152837664861e-06
5368,MDM4,3.848680593237636e-06
5473,MGAT4B,3.843208845935373e-06
3712,GMPPA,3.836290932571848e-06
3639,GGT1,3.832685416600594e-06
8595,SLC36A1,3.829779348052398e-06
6170,NPLOC4,3.829237596909306e-06
6260,NUDT18,3.828606852187896e-06
6680,PGLS,3.828095142784841e-06
75,ACAD8,3.828046431773548e-06
9362,TEAD2,3.827948046910898e-06
7861,RNPC3,3.821119797574004e-06
348,AMBRA1,3.817965336963333e-06
5219,MAN1C1,3.815399003533807e-06
1818,CHST11,3.8119239960255644e-06
361,AMPD2,3.8112103519894446e-06
28,ABCB6,3.811128873585026e-06
8327,SF3B4,3.8082128514672373e-06
1027,BTK,3.8018916935538954e-06
7576,RASGRP3,3.799877807322613e-06
2896,ENO2,3.79698322311183e-06
587,ARID1B,3.7955625233420364e-06
10335,VDAC2,3.7911762254876185e-06
5264,MAP4K4,3.7911084211131106e-06
6643,PEX11B,3.789517596212241e-06
8115,SART1,3.7858630142486926e-06
893,BCKDHB,3.78346470524164e-06
4491,IRF5,3.7826337904342746e-06
4565,JAG1,3.780834382471044e-06
2417,DEK,3.7744156361878387e-06
5333,MBTPS1,3.7734090684492773e-06
7189,PRKD3,3.7652549485537396e-06
3572,GATA2,3.7635105261045145e-06
4283,IDE,3.763445143120018e-06
8957,SREBF2,3.7551890628971197e-06
1807,CHN1,3.743822526521855e-06
911,BCL9,3.7390130343189627e-06
2438,DFFA,3.7373238826286473e-06
6754,PIGF,3.7371257223712136e-06
3119,FAM13B,3.736648113471775e-06
5925,NCKAP1,3.7331186924496673e-06
9104,STX10,3.730484349681809e-06
9393,TFB2M,3.726052569255409e-06
9121,STXBP3,3.7235510068315354e-06
3713,GMPPB,3.7189413503849654e-06
1856,CKS2,3.7185089362960883e-06
6798,PIP5K1B,3.717730203279556e-06
6713,PHF5A,3.7176155447746432e-06
1700,CEBPD,3.714664445006668e-06
10250,USP1,3.708528792722987e-06
966,BMPR2,3.7072976149752014e-06
6860,PLD6,3.7072387219958194e-06
6215,NSF,3.7039350833348945e-06
7222,PRPS2,3.7001198847496344e-06
2347,DCPS,3.6995167713408468e-06
2985,ESAM,3.6991503836685087e-06
2452,DGKH,3.698195687578804e-06
5372,ME3,3.6960330854720103e-06
2692,DYNC1LI1,3.6954602762215507e-06
6842,PLAUR,3.694484523600968e-06
8932,SPRY2,3.682362064871825e-06
2660,DTX3L,3.6817925960390515e-06
3226,FARP2,3.6806240149627017e-06
1155,C1QC,3.6803352277121787e-06
9224,TAF1B,3.6758665338801133e-06
546,ARHGAP12,3.673945896665032e-06
5256,MAP3K6,3.6735925312733832e-06
6485,PARVG,3.672924057914665e-06
2645,DSG2,3.668812160165876e-06
136,ACTR3,3.6677552480695725e-06
5438,METTL3,3.6677415683865452e-06
7640,RBPJ,3.665301170048434e-06
10185,UCHL5,3.664203229137596e-06
2214,CUL4B,3.6621265887394936e-06
1529,CCR1,3.66007308556686e-06
4742,KIF11,3.6570737200929234e-06
112,ACP5,3.6543923170685187e-06
9768,TOMM40,3.651924169563341e-06
8432,SIL1,3.6495512552811794e-06
6591,PDIA5,3.6441847822852826e-06
6787,PIM1,3.6434243047342655e-06
2620,DPM3,3.6400852546482663e-06
9113,STX3,3.6391354106294432e-06
4311,IFIT3,3.6351804479678023e-06
8138,SCAP,3.6332270157620663e-06
8716,SMG5,3.631849563244207e-06
753,ATP5G2,3.6295522316611194e-06
193,ADK,3.6232002961263003e-06
5690,MRPS7,3.61417461122598e-06
4027,HERPUD1,3.6109032969296078e-06
9805,TPI1,3.599758746949314e-06
9176,SYF2,3.598277288847822e-06
4072,HIST1H2AG,3.5963800320551253e-06
2171,CSTF2,3.595236036401362e-06
876,BBS4,3.5909267377466957e-06
6483,PARVA,3.589055613308399e-06
1384,CAST,3.5879086205853768e-06
6928,PMPCB,3.5835303068669608e-06
2351,DCTN3,3.5833996980918834e-06
5405,MED9,3.5750064503540322e-06
899,BCL2A1,3.5744966996775334e-06
3676,GLG1,3.568135643333265e-06
